ID,Borough,NAID,Network Area Hosting Capacity (kVA),Updated Date,LongRef,LatRef,Long,Lat,Zip
485,BROOKLYN/QUEENS,29AA,1865,2018-06-20 00:00:00,29,AA,73.91612384,40.65829242,11212
617,BROOKLYN/QUEENS,32X,190,2018-06-20 00:00:00,32,X,73.93255158,40.66468945,11213
752,BROOKLYN/QUEENS,36X,225,2018-06-20 00:00:00,36,X,73.93468677,40.67548103,11213
679,BROOKLYN/QUEENS,34Y,240,2018-06-20 00:00:00,34,Y,73.92867706,40.6706508,11213
650,BROOKLYN/QUEENS,33Y,275,2018-06-20 00:00:00,33,Y,73.92814326,40.6679529,11213
710,BROOKLYN/QUEENS,35R,300,2018-06-20 00:00:00,35,R,73.96380568,40.6693898,11213
717,BROOKLYN/QUEENS,35Y,360,2018-06-20 00:00:00,35,Y,73.92921085,40.67334869,11213
676,BROOKLYN/QUEENS,34V,370,2018-06-20 00:00:00,34,V,73.94350341,40.66895413,11213
648,BROOKLYN/QUEENS,33W,375,2018-06-20 00:00:00,33,W,73.9380275,40.66682179,11213
751,BROOKLYN/QUEENS,36W,390,2018-06-20 00:00:00,36,W,73.93962889,40.67491548,11213
644,BROOKLYN/QUEENS,33S,400,2018-06-20 00:00:00,33,S,73.95779597,40.66455956,11213
649,BROOKLYN/QUEENS,33X,435,2018-06-20 00:00:00,33,X,73.93308538,40.66738734,11213
647,BROOKLYN/QUEENS,33V,470,2018-06-20 00:00:00,33,V,73.94296962,40.66625623,11213
616,BROOKLYN/QUEENS,32W,490,2018-06-20 00:00:00,32,W,73.9374937,40.66412389,11213
714,BROOKLYN/QUEENS,35V,490,2018-06-20 00:00:00,35,V,73.94403721,40.67165202,11213
716,BROOKLYN/QUEENS,35X,495,2018-06-20 00:00:00,35,X,73.93415297,40.67278314,11213
643,BROOKLYN/QUEENS,33R,515,2018-06-20 00:00:00,33,R,73.96273809,40.663994,11213
750,BROOKLYN/QUEENS,36V,515,2018-06-20 00:00:00,36,V,73.944571,40.67434992,11213
677,BROOKLYN/QUEENS,34W,580,2018-06-20 00:00:00,34,W,73.93856129,40.66951968,11213
651,BROOKLYN/QUEENS,33Z,600,2018-06-20 00:00:00,33,Z,73.92320114,40.66851846,11213
795,BROOKLYN/QUEENS,37X,625,2018-06-20 00:00:00,37,X,73.93522056,40.67817893,11213
715,BROOKLYN/QUEENS,35W,700,2018-06-20 00:00:00,35,W,73.93909509,40.67221758,11213
794,BROOKLYN/QUEENS,37W,735,2018-06-20 00:00:00,37,W,73.94016268,40.67761338,11213
678,BROOKLYN/QUEENS,34X,840,2018-06-20 00:00:00,34,X,73.93361918,40.67008524,11213
618,BROOKLYN/QUEENS,32Y,910,2018-06-20 00:00:00,32,Y,73.92760946,40.665255,11213
122,BROOKLYN/QUEENS,13F,70,2018-06-20 00:00:00,13,F,74.0113676,40.60324938,11214
58,BROOKLYN/QUEENS,8J,95,2018-06-20 00:00:00,8,J,73.98893014,40.59202212,11214
69,BROOKLYN/QUEENS,9I,140,2018-06-20 00:00:00,9,I,73.99440606,40.59415446,11214
109,BROOKLYN/QUEENS,12H,160,2018-06-20 00:00:00,12,H,74.00094956,40.60168259,11214
17,BROOKLYN/QUEENS,4J,205,2018-06-20 00:00:00,4,J,73.98679496,40.58123053,11214
125,BROOKLYN/QUEENS,13I,205,2018-06-20 00:00:00,13,I,73.99654124,40.60494605,11214
95,BROOKLYN/QUEENS,11H,210,2018-06-20 00:00:00,11,H,74.00041577,40.5989847,11214
82,BROOKLYN/QUEENS,10I,230,2018-06-20 00:00:00,10,I,73.99493985,40.59685236,11214
140,BROOKLYN/QUEENS,14H,240,2018-06-20 00:00:00,14,H,74.00201716,40.60707839,11214
139,BROOKLYN/QUEENS,14G,250,2018-06-20 00:00:00,14,G,74.00695927,40.60651283,11214
142,BROOKLYN/QUEENS,14J,260,2018-06-20 00:00:00,14,J,73.99213292,40.6082095,11214
97,BROOKLYN/QUEENS,11J,270,2018-06-20 00:00:00,11,J,73.99053153,40.60011581,11214
110,BROOKLYN/QUEENS,12I,280,2018-06-20 00:00:00,12,I,73.99600744,40.60224815,11214
158,BROOKLYN/QUEENS,15J,280,2018-06-20 00:00:00,15,J,73.99266671,40.6109074,11214
111,BROOKLYN/QUEENS,12J,290,2018-06-20 00:00:00,12,J,73.99106533,40.60281371,11214
123,BROOKLYN/QUEENS,13G,310,2018-06-20 00:00:00,13,G,74.00642548,40.60381493,11214
157,BROOKLYN/QUEENS,15I,320,2018-06-20 00:00:00,15,I,73.99760883,40.61034184,11214
156,BROOKLYN/QUEENS,15H,335,2018-06-20 00:00:00,15,H,74.00255095,40.60977629,11214
155,BROOKLYN/QUEENS,15G,340,2018-06-20 00:00:00,15,G,74.00749307,40.60921073,11214
96,BROOKLYN/QUEENS,11I,415,2018-06-20 00:00:00,11,I,73.99547365,40.59955025,11214
124,BROOKLYN/QUEENS,13H,435,2018-06-20 00:00:00,13,H,74.00148336,40.60438049,11214
175,BROOKLYN/QUEENS,16I,480,2018-06-20 00:00:00,16,I,73.99814263,40.61303974,11214
126,BROOKLYN/QUEENS,13J,540,2018-06-20 00:00:00,13,J,73.99159912,40.6055116,11214
141,BROOKLYN/QUEENS,14I,785,2018-06-20 00:00:00,14,I,73.99707504,40.60764394,11214
174,BROOKLYN/QUEENS,16H,830,2018-06-20 00:00:00,16,H,74.00308475,40.61247418,11214
709,BROOKLYN/QUEENS,35P,75,2018-06-20 00:00:00,35,P,73.97368992,40.66825869,11215
671,BROOKLYN/QUEENS,34O,95,2018-06-20 00:00:00,34,O,73.97809824,40.66499523,11215
575,BROOKLYN/QUEENS,31N,100,2018-06-20 00:00:00,31,N,73.98143898,40.65633598,11215
639,BROOKLYN/QUEENS,33L,135,2018-06-20 00:00:00,33,L,73.99239081,40.66060066,11215
783,BROOKLYN/QUEENS,37L,175,2018-06-20 00:00:00,37,L,73.99452599,40.67139225,11215
745,BROOKLYN/QUEENS,36P,180,2018-06-20 00:00:00,36,P,73.97422372,40.67095658,11215
741,BROOKLYN/QUEENS,36L,185,2018-06-20 00:00:00,36,L,73.99399219,40.66869436,11215
609,BROOKLYN/QUEENS,32N,190,2018-06-20 00:00:00,32,N,73.98197277,40.65903388,11215
642,BROOKLYN/QUEENS,33O,190,2018-06-20 00:00:00,33,O,73.97756445,40.66229733,11215
576,BROOKLYN/QUEENS,31O,210,2018-06-20 00:00:00,31,O,73.97649686,40.65690154,11215
640,BROOKLYN/QUEENS,33M,235,2018-06-20 00:00:00,33,M,73.98744869,40.66116622,11215
669,BROOKLYN/QUEENS,34M,250,2018-06-20 00:00:00,34,M,73.98798248,40.66386412,11215
610,BROOKLYN/QUEENS,32O,260,2018-06-20 00:00:00,32,O,73.97703065,40.65959944,11215
786,BROOKLYN/QUEENS,37O,350,2018-06-20 00:00:00,37,O,73.97969963,40.67308892,11215
866,BROOKLYN/QUEENS,39N,390,2018-06-20 00:00:00,39,N,73.98570934,40.67791916,11215
825,BROOKLYN/QUEENS,38L,415,2018-06-20 00:00:00,38,L,73.99505979,40.67409015,11215
705,BROOKLYN/QUEENS,35L,420,2018-06-20 00:00:00,35,L,73.9934584,40.66599646,11215
787,BROOKLYN/QUEENS,37P,420,2018-06-20 00:00:00,37,P,73.97475751,40.67365448,11215
828,BROOKLYN/QUEENS,38O,490,2018-06-20 00:00:00,38,O,73.98023343,40.67578682,11215
706,BROOKLYN/QUEENS,35M,495,2018-06-20 00:00:00,35,M,73.98851628,40.66656202,11215
742,BROOKLYN/QUEENS,36M,500,2018-06-20 00:00:00,36,M,73.98905007,40.66925991,11215
826,BROOKLYN/QUEENS,38M,525,2018-06-20 00:00:00,38,M,73.99011767,40.67465571,11215
668,BROOKLYN/QUEENS,34L,550,2018-06-20 00:00:00,34,L,73.9929246,40.66329856,11215
641,BROOKLYN/QUEENS,33N,560,2018-06-20 00:00:00,33,N,73.98250657,40.66173178,11215
707,BROOKLYN/QUEENS,35N,580,2018-06-20 00:00:00,35,N,73.98357416,40.66712757,11215
827,BROOKLYN/QUEENS,38N,595,2018-06-20 00:00:00,38,N,73.98517555,40.67522126,11215
743,BROOKLYN/QUEENS,36N,640,2018-06-20 00:00:00,36,N,73.98410796,40.66982547,11215
785,BROOKLYN/QUEENS,37N,685,2018-06-20 00:00:00,37,N,73.98464175,40.67252337,11215
784,BROOKLYN/QUEENS,37M,740,2018-06-20 00:00:00,37,M,73.98958387,40.67195781,11215
670,BROOKLYN/QUEENS,34N,795,2018-06-20 00:00:00,34,N,73.98304036,40.66442967,11215
744,BROOKLYN/QUEENS,36O,1595,2018-06-20 00:00:00,36,O,73.97916584,40.67039103,11215
957,BROOKLYN/QUEENS,41U,75,2018-06-20 00:00:00,41,U,73.9521821,40.68727385,11216
915,BROOKLYN/QUEENS,40U,130,2018-06-20 00:00:00,40,U,73.95164831,40.68457595,11216
1004,BROOKLYN/QUEENS,42V,245,2018-06-20 00:00:00,42,V,73.94777378,40.69053731,11216
834,BROOKLYN/QUEENS,38U,315,2018-06-20 00:00:00,38,U,73.95058072,40.67918016,11216
791,BROOKLYN/QUEENS,37T,345,2018-06-20 00:00:00,37,T,73.95498904,40.67591671,11216
749,BROOKLYN/QUEENS,36U,350,2018-06-20 00:00:00,36,U,73.94951312,40.67378437,11216
708,BROOKLYN/QUEENS,35O,405,2018-06-20 00:00:00,35,O,73.97863204,40.66769313,11216
916,BROOKLYN/QUEENS,40V,415,2018-06-20 00:00:00,40,V,73.94670619,40.68514151,11216
713,BROOKLYN/QUEENS,35U,450,2018-06-20 00:00:00,35,U,73.94897933,40.67108647,11216
958,BROOKLYN/QUEENS,41V,495,2018-06-20 00:00:00,41,V,73.94723999,40.68783941,11216
835,BROOKLYN/QUEENS,38V,505,2018-06-20 00:00:00,38,V,73.9456386,40.67974572,11216
793,BROOKLYN/QUEENS,37V,510,2018-06-20 00:00:00,37,V,73.9451048,40.67704782,11216
712,BROOKLYN/QUEENS,35T,520,2018-06-20 00:00:00,35,T,73.95392145,40.67052091,11216
875,BROOKLYN/QUEENS,39W,545,2018-06-20 00:00:00,39,W,73.94123027,40.68300917,11216
873,BROOKLYN/QUEENS,39U,550,2018-06-20 00:00:00,39,U,73.95111451,40.68187806,11216
748,BROOKLYN/QUEENS,36T,565,2018-06-20 00:00:00,36,T,73.95445524,40.67321881,11216
792,BROOKLYN/QUEENS,37U,635,2018-06-20 00:00:00,37,U,73.95004692,40.67648226,11216
836,BROOKLYN/QUEENS,38W,705,2018-06-20 00:00:00,38,W,73.94069648,40.68031127,11216
874,BROOKLYN/QUEENS,39V,980,2018-06-20 00:00:00,39,V,73.94617239,40.68244361,11216
996,BROOKLYN/QUEENS,42N,305,2018-06-20 00:00:00,42,N,73.98731073,40.68601285,11217
908,BROOKLYN/QUEENS,40N,370,2018-06-20 00:00:00,40,N,73.98624314,40.68061706,11217
867,BROOKLYN/QUEENS,39O,490,2018-06-20 00:00:00,39,O,73.98076722,40.67848472,11217
911,BROOKLYN/QUEENS,40Q,530,2018-06-20 00:00:00,40,Q,73.97141678,40.68231373,11217
909,BROOKLYN/QUEENS,40O,535,2018-06-20 00:00:00,40,O,73.98130102,40.68118262,11217
951,BROOKLYN/QUEENS,41O,575,2018-06-20 00:00:00,41,O,73.98183482,40.68388051,11217
910,BROOKLYN/QUEENS,40P,620,2018-06-20 00:00:00,40,P,73.9763589,40.68174817,11217
950,BROOKLYN/QUEENS,41N,645,2018-06-20 00:00:00,41,N,73.98677694,40.68331496,11217
997,BROOKLYN/QUEENS,42O,645,2018-06-20 00:00:00,42,O,73.98236861,40.68657841,11217
868,BROOKLYN/QUEENS,39P,675,2018-06-20 00:00:00,39,P,73.97582511,40.67905027,11217
829,BROOKLYN/QUEENS,38P,715,2018-06-20 00:00:00,38,P,73.97529131,40.67635238,11217
1045,BROOKLYN/QUEENS,43P,1405,2018-06-20 00:00:00,43,P,73.97796029,40.68984186,11217
998,BROOKLYN/QUEENS,42P,3200,2018-06-20 00:00:00,42,P,73.97742649,40.68714397,11217
541,BROOKLYN/QUEENS,30N,120,2018-06-20 00:00:00,30,N,73.98090518,40.65363809,11218
442,BROOKLYN/QUEENS,27O,165,2018-06-20 00:00:00,27,O,73.97436167,40.64610995,11218
542,BROOKLYN/QUEENS,30O,270,2018-06-20 00:00:00,30,O,73.97596306,40.65420364,11218
506,BROOKLYN/QUEENS,29N,280,2018-06-20 00:00:00,29,N,73.98037138,40.65094019,11218
440,BROOKLYN/QUEENS,27M,290,2018-06-20 00:00:00,27,M,73.98424591,40.64497884,11218
471,BROOKLYN/QUEENS,28M,290,2018-06-20 00:00:00,28,M,73.98477971,40.64767673,11218
362,BROOKLYN/QUEENS,24N,305,2018-06-20 00:00:00,24,N,73.9777024,40.6374507,11218
470,BROOKLYN/QUEENS,28L,330,2018-06-20 00:00:00,28,L,73.98972182,40.64711118,11218
412,BROOKLYN/QUEENS,26N,345,2018-06-20 00:00:00,26,N,73.97876999,40.6428465,11218
414,BROOKLYN/QUEENS,26P,360,2018-06-20 00:00:00,26,P,73.96888576,40.64397761,11218
473,BROOKLYN/QUEENS,28O,360,2018-06-20 00:00:00,28,O,73.97489547,40.64880785,11218
310,BROOKLYN/QUEENS,22N,365,2018-06-20 00:00:00,22,N,73.97663481,40.63205491,11218
363,BROOKLYN/QUEENS,24O,365,2018-06-20 00:00:00,24,O,73.97276028,40.63801626,11218
508,BROOKLYN/QUEENS,29P,375,2018-06-20 00:00:00,29,P,73.97048715,40.6520713,11218
338,BROOKLYN/QUEENS,23P,380,2018-06-20 00:00:00,23,P,73.96728437,40.63588392,11218
337,BROOKLYN/QUEENS,23O,390,2018-06-20 00:00:00,23,O,73.97222649,40.63531836,11218
361,BROOKLYN/QUEENS,24M,410,2018-06-20 00:00:00,24,M,73.98264452,40.63688514,11218
443,BROOKLYN/QUEENS,27P,435,2018-06-20 00:00:00,27,P,73.96941955,40.64667551,11218
364,BROOKLYN/QUEENS,24P,440,2018-06-20 00:00:00,24,P,73.96781817,40.63858181,11218
543,BROOKLYN/QUEENS,30Q,500,2018-06-20 00:00:00,30,Q,73.96607882,40.65533475,11218
386,BROOKLYN/QUEENS,25M,515,2018-06-20 00:00:00,25,M,73.98317832,40.63958304,11218
472,BROOKLYN/QUEENS,28N,520,2018-06-20 00:00:00,28,N,73.97983759,40.64824229,11218
413,BROOKLYN/QUEENS,26O,540,2018-06-20 00:00:00,26,O,73.97382788,40.64341205,11218
389,BROOKLYN/QUEENS,25P,545,2018-06-20 00:00:00,25,P,73.96835196,40.64127971,11218
439,BROOKLYN/QUEENS,27L,555,2018-06-20 00:00:00,27,L,73.98918803,40.64441328,11218
387,BROOKLYN/QUEENS,25N,605,2018-06-20 00:00:00,25,N,73.9782362,40.6401486,11218
411,BROOKLYN/QUEENS,26M,610,2018-06-20 00:00:00,26,M,73.98371211,40.64228094,11218
441,BROOKLYN/QUEENS,27N,625,2018-06-20 00:00:00,27,N,73.97930379,40.64554439,11218
507,BROOKLYN/QUEENS,29O,660,2018-06-20 00:00:00,29,O,73.97542926,40.65150574,11218
336,BROOKLYN/QUEENS,23N,705,2018-06-20 00:00:00,23,N,73.97716861,40.6347528,11218
388,BROOKLYN/QUEENS,25O,790,2018-06-20 00:00:00,25,O,73.97329408,40.64071416,11218
304,BROOKLYN/QUEENS,22H,120,2018-06-20 00:00:00,22,H,74.00628752,40.62866157,11219
256,BROOKLYN/QUEENS,20J,175,2018-06-20 00:00:00,20,J,73.99533569,40.62439689,11219
308,BROOKLYN/QUEENS,22L,200,2018-06-20 00:00:00,22,L,73.98651905,40.63092379,11219
357,BROOKLYN/QUEENS,24I,200,2018-06-20 00:00:00,24,I,74.002413,40.63462292,11219
306,BROOKLYN/QUEENS,22J,275,2018-06-20 00:00:00,22,J,73.99640329,40.62979268,11219
331,BROOKLYN/QUEENS,23I,290,2018-06-20 00:00:00,23,I,74.0018792,40.63192502,11219
382,BROOKLYN/QUEENS,25I,290,2018-06-20 00:00:00,25,I,74.00294679,40.63732082,11219
305,BROOKLYN/QUEENS,22I,295,2018-06-20 00:00:00,22,I,74.0013454,40.62922712,11219
333,BROOKLYN/QUEENS,23K,320,2018-06-20 00:00:00,23,K,73.99199496,40.63305613,11219
278,BROOKLYN/QUEENS,21I,330,2018-06-20 00:00:00,21,I,74.00081161,40.62652923,11219
408,BROOKLYN/QUEENS,26J,335,2018-06-20 00:00:00,26,J,73.99853847,40.64058427,11219
277,BROOKLYN/QUEENS,21H,425,2018-06-20 00:00:00,21,H,74.00575373,40.62596367,11219
280,BROOKLYN/QUEENS,21K,425,2018-06-20 00:00:00,21,K,73.99092737,40.62766034,11219
334,BROOKLYN/QUEENS,23L,455,2018-06-20 00:00:00,23,L,73.98705284,40.63362169,11219
255,BROOKLYN/QUEENS,20I,460,2018-06-20 00:00:00,20,I,74.00027781,40.62383133,11219
307,BROOKLYN/QUEENS,22K,470,2018-06-20 00:00:00,22,K,73.99146117,40.63035824,11219
332,BROOKLYN/QUEENS,23J,510,2018-06-20 00:00:00,23,J,73.99693708,40.63249058,11219
385,BROOKLYN/QUEENS,25L,515,2018-06-20 00:00:00,25,L,73.98812044,40.63901749,11219
383,BROOKLYN/QUEENS,25J,535,2018-06-20 00:00:00,25,J,73.99800467,40.63788637,11219
279,BROOKLYN/QUEENS,21J,540,2018-06-20 00:00:00,21,J,73.99586949,40.62709478,11219
359,BROOKLYN/QUEENS,24K,555,2018-06-20 00:00:00,24,K,73.99252876,40.63575403,11219
438,BROOKLYN/QUEENS,27K,560,2018-06-20 00:00:00,27,K,73.99413015,40.64384772,11219
360,BROOKLYN/QUEENS,24L,565,2018-06-20 00:00:00,24,L,73.98758664,40.63631959,11219
358,BROOKLYN/QUEENS,24J,570,2018-06-20 00:00:00,24,J,73.99747088,40.63518848,11219
384,BROOKLYN/QUEENS,25K,625,2018-06-20 00:00:00,25,K,73.99306256,40.63845193,11219
409,BROOKLYN/QUEENS,26K,660,2018-06-20 00:00:00,26,K,73.99359635,40.64114983,11219
605,BROOKLYN/QUEENS,32F,60,2018-06-20 00:00:00,32,F,74.02150972,40.65450943,11220
404,BROOKLYN/QUEENS,26F,125,2018-06-20 00:00:00,26,F,74.01830695,40.63832204,11220
356,BROOKLYN/QUEENS,24F,155,2018-06-20 00:00:00,24,F,74.01723935,40.63292625,11220
379,BROOKLYN/QUEENS,25F,160,2018-06-20 00:00:00,25,F,74.01777315,40.63562415,11220
381,BROOKLYN/QUEENS,25H,200,2018-06-20 00:00:00,25,H,74.00788891,40.63675526,11220
466,BROOKLYN/QUEENS,28H,220,2018-06-20 00:00:00,28,H,74.0094903,40.64484895,11220
500,BROOKLYN/QUEENS,29F,270,2018-06-20 00:00:00,29,F,74.01990833,40.64641574,11220
503,BROOKLYN/QUEENS,29I,270,2018-06-20 00:00:00,29,I,74.00508198,40.64811241,11220
430,BROOKLYN/QUEENS,27C,275,2018-06-20 00:00:00,27,C,74.0336671,40.63932327,11220
464,BROOKLYN/QUEENS,28F,275,2018-06-20 00:00:00,28,F,74.01937454,40.64371784,11220
469,BROOKLYN/QUEENS,28K,280,2018-06-20 00:00:00,28,K,73.99466394,40.64654562,11220
463,BROOKLYN/QUEENS,28E,300,2018-06-20 00:00:00,28,E,74.02431666,40.64315228,11220
431,BROOKLYN/QUEENS,27D,310,2018-06-20 00:00:00,27,D,74.02872498,40.63988883,11220
407,BROOKLYN/QUEENS,26I,355,2018-06-20 00:00:00,26,I,74.00348059,40.64001871,11220
433,BROOKLYN/QUEENS,27F,360,2018-06-20 00:00:00,27,F,74.01884074,40.64101994,11220
537,BROOKLYN/QUEENS,30G,385,2018-06-20 00:00:00,30,G,74.01550001,40.64967919,11220
378,BROOKLYN/QUEENS,25E,420,2018-06-20 00:00:00,25,E,74.02271527,40.63505859,11220
499,BROOKLYN/QUEENS,29E,430,2018-06-20 00:00:00,29,E,74.02485045,40.64585018,11220
405,BROOKLYN/QUEENS,26G,445,2018-06-20 00:00:00,26,G,74.01336483,40.6388876,11220
467,BROOKLYN/QUEENS,28I,455,2018-06-20 00:00:00,28,I,74.00454818,40.64541451,11220
435,BROOKLYN/QUEENS,27H,460,2018-06-20 00:00:00,27,H,74.0089565,40.64215105,11220
434,BROOKLYN/QUEENS,27G,465,2018-06-20 00:00:00,27,G,74.01389862,40.6415855,11220
432,BROOKLYN/QUEENS,27E,510,2018-06-20 00:00:00,27,E,74.02378286,40.64045438,11220
436,BROOKLYN/QUEENS,27I,510,2018-06-20 00:00:00,27,I,74.00401439,40.64271661,11220
465,BROOKLYN/QUEENS,28G,510,2018-06-20 00:00:00,28,G,74.01443242,40.6442834,11220
402,BROOKLYN/QUEENS,26D,555,2018-06-20 00:00:00,26,D,74.02819118,40.63719093,11220
538,BROOKLYN/QUEENS,30H,585,2018-06-20 00:00:00,30,H,74.01055789,40.65024475,11220
380,BROOKLYN/QUEENS,25G,595,2018-06-20 00:00:00,25,G,74.01283103,40.6361897,11220
501,BROOKLYN/QUEENS,29G,640,2018-06-20 00:00:00,29,G,74.01496622,40.64698129,11220
502,BROOKLYN/QUEENS,29H,665,2018-06-20 00:00:00,29,H,74.0100241,40.64754685,11220
403,BROOKLYN/QUEENS,26E,740,2018-06-20 00:00:00,26,E,74.02324906,40.63775649,11220
535,BROOKLYN/QUEENS,30E,740,2018-06-20 00:00:00,30,E,74.02538425,40.64854808,11220
406,BROOKLYN/QUEENS,26H,860,2018-06-20 00:00:00,26,H,74.00842271,40.63945316,11220
571,BROOKLYN/QUEENS,31F,1385,2018-06-20 00:00:00,31,F,74.02097593,40.65181153,11220
437,BROOKLYN/QUEENS,27J,2850,2018-06-20 00:00:00,27,J,73.99907227,40.64328217,11220
1006,BROOKLYN/QUEENS,42X,105,2018-06-20 00:00:00,42,X,73.93788954,40.69166842,11221
920,BROOKLYN/QUEENS,40Z,110,2018-06-20 00:00:00,40,Z,73.92693771,40.68740374,11221
965,BROOKLYN/QUEENS,42AC,235,2018-06-20 00:00:00,42,AC,73.91317895,40.6944962,11221
1005,BROOKLYN/QUEENS,42W,235,2018-06-20 00:00:00,42,W,73.94283166,40.69110286,11221
964,BROOKLYN/QUEENS,42AB,260,2018-06-20 00:00:00,42,AB,73.91812107,40.69393065,11221
1056,BROOKLYN/QUEENS,44AA,285,2018-06-20 00:00:00,44,AA,73.92413078,40.69876088,11221
918,BROOKLYN/QUEENS,40X,290,2018-06-20 00:00:00,40,X,73.93682195,40.68627262,11221
917,BROOKLYN/QUEENS,40W,350,2018-06-20 00:00:00,40,W,73.94176407,40.68570707,11221
962,BROOKLYN/QUEENS,41Z,385,2018-06-20 00:00:00,41,Z,73.92747151,40.69010163,11221
1055,BROOKLYN/QUEENS,43Z,395,2018-06-20 00:00:00,43,Z,73.9285391,40.69549743,11221
923,BROOKLYN/QUEENS,41AC,410,2018-06-20 00:00:00,41,AC,73.91264515,40.6917983,11221
880,BROOKLYN/QUEENS,40AB,425,2018-06-20 00:00:00,40,AB,73.91705348,40.68853485,11221
919,BROOKLYN/QUEENS,40Y,445,2018-06-20 00:00:00,40,Y,73.93187983,40.68683818,11221
960,BROOKLYN/QUEENS,41X,500,2018-06-20 00:00:00,41,X,73.93735575,40.68897052,11221
959,BROOKLYN/QUEENS,41W,520,2018-06-20 00:00:00,41,W,73.94229787,40.68840497,11221
1009,BROOKLYN/QUEENS,43AA,520,2018-06-20 00:00:00,43,AA,73.92359698,40.69606299,11221
1007,BROOKLYN/QUEENS,42Y,545,2018-06-20 00:00:00,42,Y,73.93294742,40.69223398,11221
961,BROOKLYN/QUEENS,41Y,565,2018-06-20 00:00:00,41,Y,73.93241363,40.68953608,11221
1108,BROOKLYN/QUEENS,44Z,585,2018-06-20 00:00:00,44,Z,73.9290729,40.69819533,11221
921,BROOKLYN/QUEENS,41AA,605,2018-06-20 00:00:00,41,AA,73.92252939,40.69066719,11221
879,BROOKLYN/QUEENS,40AA,730,2018-06-20 00:00:00,40,AA,73.92199559,40.68796929,11221
963,BROOKLYN/QUEENS,42AA,940,2018-06-20 00:00:00,42,AA,73.92306319,40.69336509,11221
1054,BROOKLYN/QUEENS,43Y,975,2018-06-20 00:00:00,43,Y,73.93348122,40.69493187,11221
1548,BROOKLYN/QUEENS,56X,105,2018-06-20 00:00:00,56,X,73.94536269,40.72943898,11222
1610,BROOKLYN/QUEENS,58V,105,2018-06-20 00:00:00,58,V,73.95631452,40.73370366,11222
1577,BROOKLYN/QUEENS,57Y,125,2018-06-20 00:00:00,57,Y,73.94095437,40.73270244,11222
1524,BROOKLYN/QUEENS,55Z,130,2018-06-20 00:00:00,55,Z,73.93494465,40.7278722,11222
1576,BROOKLYN/QUEENS,57W,160,2018-06-20 00:00:00,57,W,73.9508386,40.73157132,11222
1545,BROOKLYN/QUEENS,56U,180,2018-06-20 00:00:00,56,U,73.96018904,40.72774231,11222
1496,BROOKLYN/QUEENS,54Y,190,2018-06-20 00:00:00,54,Y,73.93935298,40.72460874,11222
1523,BROOKLYN/QUEENS,55Y,195,2018-06-20 00:00:00,55,Y,73.93988677,40.72730664,11222
1611,BROOKLYN/QUEENS,58W,195,2018-06-20 00:00:00,58,W,73.9513724,40.73426922,11222
1519,BROOKLYN/QUEENS,55U,200,2018-06-20 00:00:00,55,U,73.95965525,40.72504442,11222
1641,BROOKLYN/QUEENS,59U,205,2018-06-20 00:00:00,59,U,73.96179043,40.735836,11222
1521,BROOKLYN/QUEENS,55W,215,2018-06-20 00:00:00,55,W,73.94977101,40.72617553,11222
1494,BROOKLYN/QUEENS,54W,245,2018-06-20 00:00:00,54,W,73.94923721,40.72347763,11222
1642,BROOKLYN/QUEENS,59V,260,2018-06-20 00:00:00,59,V,73.95684831,40.73640156,11222
1462,BROOKLYN/QUEENS,53X,280,2018-06-20 00:00:00,53,X,73.9437613,40.72134529,11222
1461,BROOKLYN/QUEENS,53W,285,2018-06-20 00:00:00,53,W,73.94870342,40.72077973,11222
1495,BROOKLYN/QUEENS,54X,300,2018-06-20 00:00:00,54,X,73.9442951,40.72404319,11222
1546,BROOKLYN/QUEENS,56V,315,2018-06-20 00:00:00,56,V,73.95524693,40.72830787,11222
1643,BROOKLYN/QUEENS,59W,315,2018-06-20 00:00:00,59,W,73.9519062,40.73696712,11222
1493,BROOKLYN/QUEENS,54V,355,2018-06-20 00:00:00,54,V,73.95417933,40.72291207,11222
1429,BROOKLYN/QUEENS,52Y,365,2018-06-20 00:00:00,52,Y,73.93828539,40.71921295,11222
1463,BROOKLYN/QUEENS,53Y,365,2018-06-20 00:00:00,53,Y,73.93881918,40.72191085,11222
1547,BROOKLYN/QUEENS,56W,365,2018-06-20 00:00:00,56,W,73.95030481,40.72887343,11222
1522,BROOKLYN/QUEENS,55X,435,2018-06-20 00:00:00,55,X,73.94482889,40.72674108,11222
1575,BROOKLYN/QUEENS,57V,435,2018-06-20 00:00:00,57,V,73.95578072,40.73100577,11222
1574,BROOKLYN/QUEENS,57U,445,2018-06-20 00:00:00,57,U,73.96072284,40.73044021,11222
1520,BROOKLYN/QUEENS,55V,450,2018-06-20 00:00:00,55,V,73.95471313,40.72560997,11222
113,BROOKLYN/QUEENS,12L,20,2018-06-20 00:00:00,12,L,73.98118109,40.60394482,11223
40,BROOKLYN/QUEENS,6K,45,2018-06-20 00:00:00,6,K,73.98292043,40.58719188,11223
60,BROOKLYN/QUEENS,8M,50,2018-06-20 00:00:00,8,M,73.97410378,40.59371879,11223
85,BROOKLYN/QUEENS,10M,75,2018-06-20 00:00:00,10,M,73.97517138,40.59911458,11223
41,BROOKLYN/QUEENS,6M,90,2018-06-20 00:00:00,6,M,73.97303619,40.58832299,11223
115,BROOKLYN/QUEENS,12N,110,2018-06-20 00:00:00,12,N,73.97129685,40.60507593,11223
