,ID,Borough,NAID,Network Area Hosting Capacity (kVA),Updated Date,LongRef,LatRef,Long,Lat,Zip,ZCTA
541,191.0,BRONX,13T,165.0,6/20/2018,13.0,T,40.82886004,73.85325269,10472.0,10472
542,228.0,BRONX,15O,170.0,6/20/2018,15.0,O,40.83271613,73.87435392,10472.0,10472
543,230.0,BRONX,15Q,185.0,6/20/2018,15.0,Q,40.83302762,73.86602739,10472.0,10472
544,205.0,BRONX,14N,200.0,6/20/2018,14.0,N,40.83024297,73.87837473,10472.0,10472
545,189.0,BRONX,13R,230.0,6/20/2018,13.0,R,40.82854855,73.86157922,10472.0,10472
546,166.0,BRONX,12O,265.0,6/20/2018,12.0,O,40.82576389,73.87392656,10472.0,10472
547,188.0,BRONX,13Q,285.0,6/20/2018,13.0,Q,40.8283928,73.86574248,10472.0,10472
548,190.0,BRONX,13S,290.0,6/20/2018,13.0,S,40.8287043,73.85741595,10472.0,10472
549,249.0,BRONX,16N,295.0,6/20/2018,16.0,N,40.83487779,73.87865964,10472.0,10472
550,207.0,BRONX,14P,310.0,6/20/2018,14.0,P,40.83055446,73.8700482,10472.0,10472
551,187.0,BRONX,13P,340.0,6/20/2018,13.0,P,40.82823705,73.86990575,10472.0,10472
552,60.0,BRONX,7I,345.0,6/20/2018,7.0,I,40.81324234,73.89819389,10472.0,10472
553,209.0,BRONX,14R,345.0,6/20/2018,14.0,R,40.83086596,73.86172167,10472.0,10472
554,229.0,BRONX,15P,355.0,6/20/2018,15.0,P,40.83287188,73.87019065,10472.0,10472
555,185.0,BRONX,13M,410.0,6/20/2018,13.0,M,40.82776981,73.88239554,10472.0,10472
556,169.0,BRONX,12R,430.0,6/20/2018,12.0,R,40.82623114,73.86143676,10472.0,10472
557,164.0,BRONX,12M,440.0,6/20/2018,12.0,M,40.82545239,73.88225309,10472.0,10472
558,168.0,BRONX,12Q,450.0,6/20/2018,12.0,Q,40.82607539,73.86560003,10472.0,10472
559,250.0,BRONX,16O,460.0,6/20/2018,16.0,O,40.83503354,73.87449637,10472.0,10472
560,206.0,BRONX,14O,575.0,6/20/2018,14.0,O,40.83039872,73.87421147,10472.0,10472
561,165.0,BRONX,12N,585.0,6/20/2018,12.0,N,40.82560814,73.87808983,10472.0,10472
562,186.0,BRONX,13N,700.0,6/20/2018,13.0,N,40.82792555,73.87823228,10472.0,10472
563,99.0,BRONX,9S,40.0,6/20/2018,9.0,S,40.81943465,73.85684614,10473.0,10473
564,97.0,BRONX,9Q,45.0,6/20/2018,9.0,Q,40.81912315,73.86517267,10473.0,10473
565,66.0,BRONX,7Q,50.0,6/20/2018,7.0,Q,40.81448833,73.86488776,10473.0,10473
566,171.0,BRONX,12T,50.0,6/20/2018,12.0,T,40.82654263,73.85311023,10473.0,10473
567,98.0,BRONX,9R,100.0,6/20/2018,9.0,R,40.8192789,73.8610094,10473.0,10473
568,123.0,BRONX,10R,120.0,6/20/2018,10.0,R,40.82159631,73.86115186,10473.0,10473
569,125.0,BRONX,10T,145.0,6/20/2018,10.0,T,40.82190781,73.85282533,10473.0,10473
570,120.0,BRONX,10O,150.0,6/20/2018,10.0,O,40.82112907,73.87364165,10473.0,10473
571,149.0,BRONX,11T,150.0,6/20/2018,11.0,T,40.82422522,73.85296778,10473.0,10473
572,79.0,BRONX,8P,175.0,6/20/2018,8.0,P,40.81664999,73.86919348,10473.0,10473
573,96.0,BRONX,9P,180.0,6/20/2018,9.0,P,40.8189674,73.86933594,10473.0,10473
574,118.0,BRONX,10M,195.0,6/20/2018,10.0,M,40.82081757,73.88196819,10473.0,10473
575,227.0,BRONX,15N,195.0,6/20/2018,15.0,N,40.83256038,73.87851718,10473.0,10473
576,144.0,BRONX,11O,240.0,6/20/2018,11.0,O,40.82344648,73.87378411,10473.0,10473
577,80.0,BRONX,8Q,243.0,6/20/2018,8.0,Q,40.81680574,73.86503022,10473.0,10473
578,121.0,BRONX,10P,245.0,6/20/2018,10.0,P,40.82128481,73.86947839,10473.0,10473
579,122.0,BRONX,10Q,255.0,6/20/2018,10.0,Q,40.82144056,73.86531512,10473.0,10473
580,148.0,BRONX,11S,255.0,6/20/2018,11.0,S,40.82406947,73.85713105,10473.0,10473
581,124.0,BRONX,10S,275.0,6/20/2018,10.0,S,40.82175206,73.85698859,10473.0,10473
582,145.0,BRONX,11P,290.0,6/20/2018,11.0,P,40.82360223,73.86962084,10473.0,10473
583,119.0,BRONX,10N,305.0,6/20/2018,10.0,N,40.82097332,73.87780492,10473.0,10473
584,143.0,BRONX,11N,350.0,6/20/2018,11.0,N,40.82329073,73.87794737,10473.0,10473
585,100.0,BRONX,9T,360.0,6/20/2018,9.0,T,40.8195904,73.85268287,10473.0,10473
586,147.0,BRONX,11R,370.0,6/20/2018,11.0,R,40.82391372,73.86129431,10473.0,10473
587,101.0,BRONX,9U,440.0,6/20/2018,9.0,U,40.81974614,73.84851961,10473.0,10473
588,146.0,BRONX,11Q,495.0,6/20/2018,11.0,Q,40.82375798,73.86545758,10473.0,10473
589,142.0,BRONX,11M,10.0,6/20/2018,11.0,M,40.82313498,73.88211064,10474.0,10474
590,13.0,BRONX,3L,20.0,6/20/2018,3.0,L,40.80443994,73.88513428,10474.0,10474
591,14.0,BRONX,3M,50.0,6/20/2018,3.0,M,40.80459568,73.88097101,10474.0,10474
592,116.0,BRONX,10K,50.0,6/20/2018,10.0,K,40.82050607,73.89029472,10474.0,10474
593,37.0,BRONX,5M,60.0,6/20/2018,5.0,M,40.80923051,73.88125592,10474.0,10474
594,51.0,BRONX,6O,70.0,6/20/2018,6.0,O,40.81185942,73.87307184,10474.0,10474
595,16.0,BRONX,3O,75.0,6/20/2018,3.0,O,40.80490718,73.87264448,10474.0,10474
596,34.0,BRONX,5I,75.0,6/20/2018,5.0,I,40.80860752,73.89790898,10474.0,10474
597,63.0,BRONX,7L,95.0,6/20/2018,7.0,L,40.81370958,73.88570409,10474.0,10474
598,36.0,BRONX,5L,110.0,6/20/2018,5.0,L,40.80907476,73.88541919,10474.0,10474
599,94.0,BRONX,9L,110.0,6/20/2018,9.0,L,40.81834441,73.885989,10474.0,10474
600,7.0,BRONX,2O,125.0,6/20/2018,2.0,O,40.80258977,73.87250203,10474.0,10474
601,24.0,BRONX,4K,125.0,6/20/2018,4.0,K,40.8066016,73.88944,10474.0,10474
602,95.0,BRONX,9M,130.0,6/20/2018,9.0,M,40.81850016,73.88182573,10474.0,10474
603,49.0,BRONX,6L,140.0,6/20/2018,6.0,L,40.81139217,73.88556164,10474.0,10474
604,47.0,BRONX,6J,180.0,6/20/2018,6.0,J,40.81108068,73.89388817,10474.0,10474
605,25.0,BRONX,4L,190.0,6/20/2018,4.0,L,40.80675735,73.88527673,10474.0,10474
606,93.0,BRONX,9K,210.0,6/20/2018,9.0,K,40.81818866,73.89015226,10474.0,10474
607,61.0,BRONX,7J,235.0,6/20/2018,7.0,J,40.81339809,73.89403062,10474.0,10474
608,77.0,BRONX,8K,285.0,6/20/2018,8.0,K,40.81587125,73.89000981,10474.0,10474
609,38.0,BRONX,5O,300.0,6/20/2018,5.0,O,40.80954201,73.87292939,10474.0,10474
610,62.0,BRONX,7K,360.0,6/20/2018,7.0,K,40.81355384,73.88986736,10474.0,10474
611,78.0,BRONX,8L,385.0,6/20/2018,8.0,L,40.816027,73.88584654,10474.0,10474
612,117.0,BRONX,10L,405.0,6/20/2018,10.0,L,40.82066182,73.88613145,10474.0,10474
613,50.0,BRONX,6M,475.0,6/20/2018,6.0,M,40.81154792,73.88139837,10474.0,10474
614,65.0,BRONX,7N,500.0,6/20/2018,7.0,N,40.81402108,73.87737756,10474.0,10474
615,15.0,BRONX,3N,625.0,6/20/2018,3.0,N,40.80475143,73.87680775,10474.0,10474
616,35.0,BRONX,5J,665.0,6/20/2018,5.0,J,40.80876326,73.89374572,10474.0,10474
617,48.0,BRONX,6K,675.0,6/20/2018,6.0,K,40.81123642,73.8897249,10474.0,10474
618,64.0,BRONX,7M,1020.0,6/20/2018,7.0,M,40.81386533,73.88154083,10474.0,10474
